epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,1525.98,0.76901,0.27157,0.85428,0.97931,0.98346,0.99255,0.84826,1.01201,0.32246,0.84045,0.000117072,0.000117072,0.000117072
120,1538.77,0.7646,0.2702,0.84837,0.98137,0.98153,0.99249,0.86074,0.93826,0.31478,0.83696,0.000110718,0.000110718,0.000110718
121,1552.98,0.75924,0.27051,0.84922,0.97579,0.986,0.99196,0.86278,0.91602,0.31525,0.83617,0.000104537,0.000104537,0.000104537
122,1565.8,0.75542,0.26996,0.84998,0.97836,0.98416,0.9922,0.85195,0.99009,0.32047,0.83935,9.85311e-05,9.85311e-05,9.85311e-05
123,1578.13,0.73917,0.26619,0.84573,0.98054,0.983,0.9928,0.86541,0.92136,0.31098,0.83538,9.2704e-05,9.2704e-05,9.2704e-05
124,1590.72,0.77151,0.27228,0.84974,0.98367,0.98226,0.99274,0.86285,0.94658,0.31057,0.83518,8.70577e-05,8.70577e-05,8.70577e-05
125,1603.44,0.75562,0.26627,0.84685,0.98286,0.98532,0.99256,0.84448,1.04275,0.32255,0.84033,8.15947e-05,8.15947e-05,8.15947e-05
126,1616.13,0.73783,0.26282,0.84739,0.98225,0.97985,0.99205,0.87122,0.89048,0.30614,0.83479,7.63174e-05,7.63174e-05,7.63174e-05
127,1628.72,0.7422,0.26448,0.84403,0.98008,0.9802,0.99179,0.8586,0.94968,0.31437,0.83675,7.12282e-05,7.12282e-05,7.12282e-05
128,1641.27,0.73605,0.26346,0.84643,0.97737,0.98416,0.99189,0.85751,0.95559,0.3149,0.83744,6.63292e-05,6.63292e-05,6.63292e-05
129,1654.02,0.73105,0.26131,0.84507,0.97776,0.98328,0.9919,0.86902,0.89919,0.30847,0.83464,6.16227e-05,6.16227e-05,6.16227e-05
130,1666.69,0.7373,0.26135,0.84712,0.97945,0.98346,0.99214,0.86327,0.92521,0.30984,0.83622,5.71106e-05,5.71106e-05,5.71106e-05
131,1679.42,0.72535,0.26077,0.84502,0.98048,0.98284,0.99203,0.87131,0.88349,0.30358,0.83383,5.2795e-05,5.2795e-05,5.2795e-05
132,1692.14,0.74105,0.26272,0.84384,0.98002,0.98263,0.99248,0.86382,0.93076,0.30809,0.83506,4.86777e-05,4.86777e-05,4.86777e-05
133,1704.66,0.71936,0.25856,0.84581,0.97933,0.98218,0.99243,0.8587,0.95003,0.3102,0.83603,4.47606e-05,4.47606e-05,4.47606e-05
134,1717.23,0.74144,0.26183,0.84791,0.9796,0.98439,0.99235,0.85348,0.97496,0.31401,0.83805,4.10454e-05,4.10454e-05,4.10454e-05
135,1729.92,0.72225,0.25915,0.84565,0.97876,0.98043,0.99199,0.8739,0.86532,0.30132,0.83252,3.75337e-05,3.75337e-05,3.75337e-05
136,1742.62,0.72468,0.25818,0.84725,0.98139,0.98113,0.99223,0.87478,0.87093,0.30105,0.83269,3.4227e-05,3.4227e-05,3.4227e-05
